chunk_id,source_file,chunk_index,char_count,preview
chunk_00193,05_산업안전보건법_시행규칙.txt,43,1499,의 공정화에 관한 법률」 제2조제9호에 따른 가맹계약서의 관계 서류에 포함하여 제공 2. 가맹본부가 가맹점에 설비ㆍ기계 및 원자재 또는 상품 등을 설치하거나 공급하는 때에 제공 3. 「가맹사업거래의 공정화에 관한 법
chunk_00194,05_산업안전보건법_시행규칙.txt,44,1499,"3. 방호조치의 기능이 상실된 것을 발견한 경우: 지체 없이 사업주에게 신고할 것 ② 사업주는 제1항제3호에 따른 신고가 있으면 즉시 수리, 보수 및 작업중지 등 적절한 조치를 해야 한다. 제100조(기계등 대여자의"
chunk_00195,05_산업안전보건법_시행규칙.txt,45,1499,조치를 해야 한다. 1. 타워크레인을 사용하는 작업 중에 타워크레인 장비 간 또는 타워크레인과 인접 구조물 간 충돌위험이 있으면 충 돌방지장치를 설치하는 등 충돌방지를 위하여 필요한 조치를 할 것 2. 타워크레인 설
chunk_00196,05_산업안전보건법_시행규칙.txt,46,1500,여 주된 사무소의 소재지를 관할하는 지방고용 노동관서의 장에게 제출해야 한다. 1. 영 별표 22에 따른 인력기준에 해당하는 사람의 자격과 채용을 증명할 수 있는 서류 2. 건물임대차계약서 사본이나 그 밖에 사무실의
chunk_00197,05_산업안전보건법_시행규칙.txt,47,1499,안전인증 신청서에 별표 13의 서류를 첨부하여 영 제 116조제2항에 따라 안전인증 업무를 위탁받은 기관(이하 “안전인증기관”이라 한다)에 제출(전자적 방법에 의한 제출 을 포함한다)해야 한다. 이 경우 외국에서 법
chunk_00198,05_산업안전보건법_시행규칙.txt,48,1500,안전인증기준(이하 “안전인증기준”이라 한다)과 같은 수준 이상인 것으로 인정되는 경우에는 해 당 인증 또는 시험이나 그 일부 항목에 한정하여 법 제84조제1항에 따른 안전인증을 면제한다. 1. 고용노동부장관이 정하여
chunk_00199,05_산업안전보건법_시행규칙.txt,49,1499,안전인증(제4호나목의 형식별 제품심사를 하여 안전인증을 받은 경우로 한정한다)을 받은 후 같은 공정에서 제조되는 같은 종류의 안전인증대상기계등에 대하여 안전인증을 하는 경우 4. 제품심사: 유해ㆍ위험기계등이 서면심사
chunk_00200,05_산업안전보건법_시행규칙.txt,50,1500,적용하기 곤 란할 경우 해당 제품이 안전인증기준과 같은 수준 이상의 안전에 관한 성능을 보유한 것으로 인정(안전인증을 신청 한 자의 요청이 있거나 필요하다고 판단되는 경우를 포함한다)되면 「산업표준화법」 제12조에 
chunk_00201,05_산업안전보건법_시행규칙.txt,51,1500,없는 경우에는 그 안전인증기관의 소재지로 한 다)를 관할하는 지방고용노동관서의 장에게 지체 없이 알려야 한다. ⑤ 안전인증기관은 제109조제2항제1호에 따라 일부 항목에 한정하여 안전인증을 면제한 경우에는 외국의 해
chunk_00202,05_산업안전보건법_시행규칙.txt,52,1499,지방고용노동관서의 장은 제1항에 따른 수거ㆍ파기명령을 받은 자가 그 제품을 구성하는 부분품을 교체하여 결 함을 개선하는 등 안전인증기준의 부적합 사유를 해소할 수 있는 경우에는 해당 부분품에 대해서만 수거ㆍ파기할 것
chunk_00203,05_산업안전보건법_시행규칙.txt,53,1499,해당하 는 경우를 말한다. 1. 「농업기계화촉진법」 제9조에 따른 검정을 받은 경우 2. 「산업표준화법」 제15조에 따른 인증을 받은 경우 3. 「전기용품 및 생활용품 안전관리법」 제5조 및 제8조에 따른 안전인증 
chunk_00204,05_산업안전보건법_시행규칙.txt,54,1500,안전기준의 부적합 사유를 해소할 수 있는 경우에는 해당 부분품에 대해서만 수거ㆍ파기할 것을 명할 수 있다. ③ 제1항 및 제2항에 따라 수거ㆍ파기명령을 받은 자는 명령에 따른 필요한 조치를 이행하면 그 결과를 관할 
chunk_00205,05_산업안전보건법_시행규칙.txt,55,1499,리에 관한 법률」 제22조제1항에 따른 자체점검을 받은 경우 11. 「화학물질관리법」 제24조제3항 본문에 따른 정기검사를 받은 경우 제126조(안전검사의 주기와 합격표시 및 표시방법) ① 법 제93조제3항에 따른 
chunk_00206,05_산업안전보건법_시행규칙.txt,56,1500,별표 16과 같다 [시행일: 2026. 6. 26.] 제126조제1항제3호 제127조(안전검사 합격증명서의 발급) 법 제94조에 따라 고용노동부장관은 안전검사에 합격한 사업주에게 안전검사대 상기계등에 직접 부착 가능
chunk_00207,05_산업안전보건법_시행규칙.txt,57,1500,경력이 5년 이상인 사람 3. 「국가기술자격법」에 따른 기계ㆍ전기ㆍ전자ㆍ화공 또는 산업안전 분야에서 기능사 이상의 자격을 취득한 후 해 당 분야의 실무경력이 7년 이상인 사람 4. 「고등교육법」 제2조에 따른 학교 
chunk_00208,05_산업안전보건법_시행규칙.txt,58,1499,할 수 있는 장비를 갖추고 이를 유지ㆍ관리할 수 있을 것 3. 제126조에 따른 안전검사 주기의 2분의 1에 해당하는 주기(영 제78조제1항제3호의 크레인 중 건설현장 외에서 사용하는 크레인의 경우에는 6개월)마다 
chunk_00209,05_산업안전보건법_시행규칙.txt,59,1446,38                                                       국가법령정보센터 산업안전보건법 시행규칙 1. 정관 2. 영 별표 25에 따른 인력기준에 해당하는 사람의 자격과 채
chunk_00210,05_산업안전보건법_시행규칙.txt,60,1499,"의 절차 및 방법은 제110조, 제111조제1항 및 제120조의 규정을 준용한다. 제137조(유해ㆍ위험기계등 제조사업 등의 지원 및 등록 요건) 법 제102조제2항에서 “고용노동부령으로 정하는 인력ㆍ 시설 및 장비 "
chunk_00211,05_산업안전보건법_시행규칙.txt,61,1462,"및 시험 비용의 일부 또는 전부의 지원 3. 연구개발, 품질관리를 위한 시험장비 구매 비용의 일부 또는 전부의 지원 4. 국내외 전시회 개최 비용의 일부 또는 전부의 지원 5. 공단이 소유하고 있는 공업소유권의 우선"
chunk_00212,05_산업안전보건법_시행규칙.txt,62,1499,의심되는 유해인자 3. 그 밖에 사회적 물의를 일으키는 등 유해성ㆍ위험성 평가가 필요한 유해인자 ② 고용노동부장관은 제1항에 따라 선정된 유해인자에 대한 유해성ㆍ위험성 평가를 실시할 때에는 다음 각 호의 사 항을 고
chunk_00213,05_산업안전보건법_시행규칙.txt,63,1500,로 정하는 임시 작업과 단시간 작업”이 란 안전보건규칙 제420조제8호에 따른 임시 작업과 같은 조 제9호에 따른 단시간 작업을 말한다. 이 경우 “관리대상 유해물질”은 “허용기준 설정 대상 유해인자”로 본다. 제1
chunk_00214,05_산업안전보건법_시행규칙.txt,64,1500,는 제2항에 따라 기후에너지환경부장관으로부 터 신규화학물질 등록자료 및 유해성심사 결과를 제공받은 날부터 30일(연간 제조하거나 수입하려는 양이 100킬로 그램 이상 1톤 미만인 경우에는 14일) 이내에 제1항 본문
chunk_00215,05_산업안전보건법_시행규칙.txt,65,1500,화학물질의 유해성ㆍ위험성 조사 제외) ① 법 제108조제1항제2호에서 “위해의 정도가 적다고 인 정되는 경우로서 고용노동부령으로 정하는 경우”란 다음 각 호의 어느 하나에 해당하는 경우로서 고용노동부장관의 확인을 받
chunk_00216,05_산업안전보건법_시행규칙.txt,66,1499,"지역을 전 국으로 하여 등록한 일반일간신문 등에 공표하고, 관계 부처에 통보해야 한다. <개정 2025. 10. 1.> ② 고용노동부장관은 제1항에도 불구하고 사업주가 신규화학물질의 명칭과 화학물질식별번호(CAS N"
chunk_00217,05_산업안전보건법_시행규칙.txt,67,1499,출처를 함께 적어야 한다. ② 법 제110조제1항제5호에서 “물리ㆍ화학적 특성 등 고용노동부령으로 정하는 사항”이란 다음 각 호의 사항을 말 한다. 1. 물리ㆍ화학적 특성 2. 독성에 관한 정보 3. 폭발ㆍ화재 시의
chunk_00218,05_산업안전보건법_시행규칙.txt,68,1500,물질안전보건자료대상물질을 구성하는 화학물질 중 제141조에 따른 분류기준에 해당하는 화학물질의 명칭 및 함유량(제품명의 변경 없이 구성성분의 명칭 및 함유량만 변경된 경우로 한정한다) 3. 건강 및 환경에 대한 유해
chunk_00219,05_산업안전보건법_시행규칙.txt,69,1500,자료로 적기 위해 승인을 신청하려는 자는 제1항제1호 및 제6호의 자료를 생략하여 제출할 수 있다. ===== PAGE 44 ===== 법제처                                         
chunk_00220,05_산업안전보건법_시행규칙.txt,70,1500,항에서 “다른 대상물질”이라 한다)을 국내 또는 국외에서 제조하는 자 및 그 다른대상물질을 수입하려는 자는 원료가 되는 비공 개대상물질의 물질안전보건자료에 기재된 대체자료(비공개 승인번호 및 유효기간이 포함돼야 한다
chunk_00221,05_산업안전보건법_시행규칙.txt,71,1500,12조제10항제1호 및 제3호에 해당하는 자가 물질안전보건자료대상물질로 인하여 발생한 직업성 질병에 대한 근로자의 치료를 위하여 필요하다고 판단하는 경우 2. 법 제112호제10항제2호에서 제4호까지의 규정에 해당하
chunk_00222,05_산업안전보건법_시행규칙.txt,72,1499,"는 작업공정이 있는 장소 2. 작업장 내 근로자가 가장 보기 쉬운 장소 3. 근로자가 작업 중 쉽게 접근할 수 있는 장소에 설치된 전산장비 ② 제1항에도 불구하고 건설공사, 안전보건규칙 제420조제8호에 따른 임시 "
chunk_00223,05_산업안전보건법_시행규칙.txt,73,1500,1항 및 제2항에 따른 경고표시를 하는 경우에는 물질안전보건자료대상물질 단위로 경고표지를 작성하여 물질안전보건자료대상물질을 담은 용기 및 포장에 붙이거나 인쇄하는 등 유해ㆍ위험정보가 명 확히 나타나도록 해야 한다. 
chunk_00224,05_산업안전보건법_시행규칙.txt,74,1500,에서 물질안전보건자료대상물질을 옮겨 담기 위하여 일시적으로 용기를 사 용하는 경우 제171조(물질안전보건자료 관련 자료의 제공) 고용노동부장관 및 공단은 법 제116조에 따라 근로자나 사업주에게 물 질안전보건자료와 
chunk_00225,05_산업안전보건법_시행규칙.txt,75,1500,"2. 산업보건 관련 조치를 위한 시설ㆍ장치의 명칭ㆍ구조ㆍ성능 등에 관한 서류 3. 해당 사업장의 전체 작업공정도, 각 공정별로 취급하는 물질의 종류ㆍ취급량 및 공정별 종사 근로자 수에 관한 서류 ② 지방고용노동관서의"
chunk_00226,05_산업안전보건법_시행규칙.txt,76,1500,"른 확인 통지가 된 것으로 본다. <개정 2023. 9. 27.> 1. 건축물이나 설비에 석면이 함유되어 있지 않은 경우: 이를 증명할 수 있는 설계도서 사본, 건축자재의 목록ㆍ사진 ㆍ성분분석표, 건축물 안팎의 사진"
chunk_00227,05_산업안전보건법_시행규칙.txt,77,1498,제120조제1항에 따라 석면조사기관으로 지정받으려는 자는 별지 제6호서 식의 석면조사기관 지정신청서에 다음 각 호의 서류를 첨부하여 주된 사무소의 소재지를 관할하는 지방고용노동청 장에게 제출해야 한다. 1. 정관 2
chunk_00228,05_산업안전보건법_시행규칙.txt,78,1500,서류를 첨부하여 주된 사무소의 소재지를 관할하는 지 방고용노동관서의 장에게 제출해야 한다. 1. 영 별표 28에 따른 인력기준에 해당하는 사람의 자격과 채용을 증명할 수 있는 서류 2. 건물임대차계약서 사본이나 그 
chunk_00229,05_산업안전보건법_시행규칙.txt,79,1457,국가법령정보센터 산업안전보건법 시행규칙 제181조(석면해체ㆍ제거작업 신고 절차 등) ① 석면해체ㆍ제거업자는 법 제122조제3항에 따라 석면해체ㆍ제거작업 시 작 7일 전까지 별지 제77호서식의 석면해체ㆍ제거작업 신고서
chunk_00230,05_산업안전보건법_시행규칙.txt,80,1500,항에 따라 석면해체ㆍ제거작업이 완료된 후 에는 별지 제80호서식의 석면농도측정 결과보고서에 해당 기관이 작성한 별지 제81호서식의 석면농도측정 결과표 를 첨부하여 지체 없이 석면농도기준의 준수 여부에 대한 증명자료를
chunk_00231,05_산업안전보건법_시행규칙.txt,81,1500,진에 관한 작업환경측정만 해당한다) 4. 그 밖에 작업환경측정 대상 유해인자의 노출 수준이 노출기준에 비하여 현저히 낮은 경우로서 고용노동부장관이 정하여 고시하는 작업장 ② 안전보건진단기관이 안전보건진단을 실시하는 
chunk_00232,05_산업안전보건법_시행규칙.txt,82,1499,법 제125조제1항에 따른 작업환경측정을 할 때에는 다음 각 호의 사항을 지켜 야 한다. 1. 작업환경측정을 하기 전에 예비조사를 할 것 2. 작업이 정상적으로 이루어져 작업시간과 유해인자에 대한 근로자의 노출 정도
chunk_00233,05_산업안전보건법_시행규칙.txt,83,1500,용노동부장관이 정하여 고 시하는 물질을 취급하는 작업공정은 그렇지 않다. 1. 작업공정 내 소음의 작업환경측정 결과가 최근 2회 연속 85데시벨(dB) 미만인 경우 2. 작업공정 내 소음 외의 다른 모든 인자의 작업
chunk_00234,05_산업안전보건법_시행규칙.txt,84,1500,대차계약서 사본이나 그 밖에 사무실의 보유를 증명할 수 있는 서류와 시설ㆍ장비 명세서 6. 최초 1년간의 측정사업계획서(사업장 부속기관의 경우에는 측정대상 사업장의 명단 및 최종 작업환경측정 결과 서 사본) ② 제1
chunk_00235,05_산업안전보건법_시행규칙.txt,85,1500,등) ① 사업주는 법 제135조제1항에 따른 특수건강진단기관 또는 「건강검 진기본법」 제3조제2호에 따른 건강검진기관(이하 “건강진단기관”이라 한다)이 근로자의 건강진단을 위하여 다음 각 호의 정보를 요청하는 경우 
chunk_00236,05_산업안전보건법_시행규칙.txt,86,1500,"병력, 작업경력 및 자각ㆍ타각증상(시진ㆍ촉진ㆍ청진 및 문진) 2. 혈압ㆍ혈당ㆍ요당ㆍ요단백 및 빈혈검사 3. 체중ㆍ시력 및 청력 4. 흉부방사선 촬영 5. AST(SGOT) 및 ALT(SGPT), γ-GTP 및 총콜레"
chunk_00237,05_산업안전보건법_시행규칙.txt,87,1500,== 법제처                                                            55                                                    
chunk_00238,05_산업안전보건법_시행규칙.txt,88,1499,건강진단 또는 임시건강진단 다. 배치전건강진단의 제1차 검사항목 및 제2차 검사항목을 포함하는 건강진단 2. 해당 사업장에서 해당 유해인자에 대하여 제1호 각 목의 어느 하나에 해당하는 건강진단을 받고 6개월(별표 
chunk_00239,05_산업안전보건법_시행규칙.txt,89,1500,"과 건강수준의 평가가 곤란하거나 질병이 의심 되는 사람에 대하여 고용노동부장관이 정하여 고시하는 바에 따라 실시해야 한다. 다만, 건강진단 담당 의사가 해당 유해인자에 대한 근로자의 노출 정도, 병력 등을 고려하여 "
chunk_00240,05_산업안전보건법_시행규칙.txt,90,1500,"다만, 해당 근로자가 소속한 사업장의 의사인 보건관리자에게 이를 설명한 경우에 는 그렇지 않다. ③ 건강진단기관은 건강진단을 실시한 날부터 30일 이내에 다음 각 호의 구분에 따라 건강진단 결과표를 사업주에 게 송부"
chunk_00241,05_산업안전보건법_시행규칙.txt,91,1500,결과 보고서 등의 제출에 필요한 사항은 고용노동부장관이 정한다. 제211조(특수건강진단기관의 지정신청 등) ① 법 제135조제1항에 따라 특수건강진단기관으로 지정받으려는 자는 별지 제6호서식의 특수건강진단기관 지정신
chunk_00242,05_산업안전보건법_시행규칙.txt,92,1499,지정하는 경우에는 다음 각 호의 기준을 모두 갖추도록 해야 한다.<개정 2024. 6. 28.> 1. 의사 1명당 연간 특수건강진단 실시 인원이 1만명을 초과하지 않을 것 2. 의사 1명당 연간 특수건강진단 및 배치
chunk_00243,05_산업안전보건법_시행규칙.txt,93,1500,"드 발급 대상 업무에서 종사하지 않게 된 첫 해는 제외한다) 1회 받을 수 있다. 다만, 카드를 발급받 은 근로자(이하 “카드소지자”라 한다)가 카드의 발급 대상 업무와 같은 업무에 재취업하고 있는 기간 중에는 그렇"
chunk_00244,05_산업안전보건법_시행규칙.txt,94,1492,국가법령정보센터 산업안전보건법 시행규칙 ② 카드를 잃어버린 사유로 카드를 재발급받은 사람이 잃어버린 카드를 발견한 경우에는 즉시 공단에 반환하거나 폐기해야 한다. ③ 카드소지자가 주소지를 변경한 경우에는 변경한 날부
chunk_00245,05_산업안전보건법_시행규칙.txt,95,1500,"해 등과 관련된 질병 ③ 사업주는 다음 각 호의 어느 하나에 해당하는 경우에는 미리 보건관리자(의사인 보건관리자만 해당한다), 산업보 건의 또는 건강진단을 실시한 의사의 의견을 들어야 한다.<신설 2023. 9. 2"
chunk_00246,05_산업안전보건법_시행규칙.txt,96,1490,"사 참석을 요구받은 경우 사업주, 근로자대표 또는 제1항에 해당하 는 사람에게 참석 시기와 장소를 통지한 후 해당 역학조사에 참석시킬 수 있다. 제224조(역학조사평가위원회) ① 공단은 역학조사 결과의 공정한 평가 "
chunk_00247,05_산업안전보건법_시행규칙.txt,97,1500,부 8. 본인이 사망하거나 다음 각 목의 사람이 시험시행일 7일 전부터 시험시행일까지의 기간에 사망하여 시험에 응시 하지 못한 경우: 납입한 수수료의 전부 가. 수수료를 낸 사람의 배우자 나. 수수료를 낸 사람 본인
chunk_00248,05_산업안전보건법_시행규칙.txt,98,1500,버린 경우는 제외한다) ② 영 제105조제3항에 따른 지도사의 자격증은 별지 제90호의3서식에 따른다.. [본조신설 2023. 9. 27.] 제229조(등록신청 등) ① 법 제145조제1항 및 제4항에 따라 지도사의
chunk_00249,05_산업안전보건법_시행규칙.txt,99,1498,국가법령정보센터 산업안전보건법 시행규칙 제230조(지도실적 등) ① 법 제145조제5항 본문에서 “고용노동부령으로 정하는 지도실적”이란 법 제145조제4항에 따 른 지도사 등록의 갱신기간 동안 사업장 또는 고용노동부
chunk_00250,05_산업안전보건법_시행규칙.txt,100,1500,평가 2. 지도사의 기술지도능력 향상 지원 3. 중소기업 지도 시 지원 4. 불성실ㆍ불공정 지도행위를 방지하고 건실한 지도 수행을 촉진하기 위한 지도기준의 마련 제234조(손해배상을 위한 보험가입ㆍ지급 등) ① 영 
chunk_00251,05_산업안전보건법_시행규칙.txt,101,1500,"① 지방고용노동관서의 장은 법 제155조제3항에 따라 보고 또는 출석의 명령을 하려는 경우 에는 7일 이상의 기간을 주어야 한다. 다만, 긴급한 경우에는 그렇지 않다. ② 제1항에 따른 보고 또는 출석의 명령은 문서"
chunk_00252,05_산업안전보건법_시행규칙.txt,102,1499,고려하여 행정처분을 감경하거나 가중할 수 있다. ===== PAGE 64 ===== 법제처                                                            64        
chunk_00253,05_산업안전보건법_시행규칙.txt,103,759,료는 현금 또는 「전자정부법」 제14조에 따른 정 보통신망을 이용하여 전자화폐ㆍ전자결제 등의 방법으로 납부할 수 있다. 제243조(규제의 재검토) ① 고용노동부장관은 별표 21의2에 따른 휴게시설 설치ㆍ관리기준에 대
chunk_00254,06_광산안전법.txt,1,1500,===== PAGE 1 ===== 법제처                                                            1                                     
chunk_00255,06_광산안전법.txt,2,1499,채굴권의 소멸로 인하여 조광권이 소 멸된 경우에는 그러하지 아니하다. [전문개정 2011. 3. 30.] 제4조 삭제 <1999. 1. 29.> 제2장 광산안전 <개정 2016. 1. 6.> 제5조(광업권자 또는 조
chunk_00256,06_광산안전법.txt,3,1500,"기계”라 한다)를 운전할 때 에는 광산안전상 필요한 다음 각 호의 사항을 준수하여야 한다. <개정 2016. 1. 6.> 1. 광산기계의 운전 중에 보수(補修)ㆍ주유(注油) 또는 청소를 하여서는 아니 된다. 다만, "
chunk_00257,06_광산안전법.txt,4,1485,"자 또는 조광권자, 광산근로자 및 광산안전관리직원은 대통령령으로 정하는 전문기관이 실시하는 안전교 육을 이수하여야 한다. ③ 광업권자 또는 조광권자는 광산근로자와 광산안전관리직원이 전문기관의 교육을 이수할 수 있도록"
chunk_00258,06_광산안전법.txt,5,1500,"0. 1.> [전문개정 2011. 3. 30.] 제9조의2(집적장등) ① 광업권자 또는 조광권자는 이 법 또는 이 법에 따른 명령에 의한 조치를 하여야 할 폐석 또는 광 물찌꺼기의 집적장(集積場), 갱도, 그 밖에 "
chunk_00259,06_광산안전법.txt,6,1499,⑤ 광업권자 또는 조광권자가 제1항에 따라 안전규정을 제정하는 때에는 광산근로자의 대표와 합의하여야 한다. [본조신설 2016. 1. 6.] 제12조 삭제 <1999. 1. 29.> 제13조(광산안전관리직원) ① 광
chunk_00260,06_광산안전법.txt,7,1500,. 10. 1.> ===== PAGE 5 ===== 법제처                                                            5                           
chunk_00261,06_광산안전법.txt,8,1500,에서 광업권자나 조광권자로 본 다. [전문개정 2011. 3. 30.] 제3장 감독기관 <개정 2011. 3. 30.> 제19조(주무관청) ① 광산안전의 감독에 관한 사무는 산업통상부장관이 맡아 처리한다. <개정 2
chunk_00262,06_광산안전법.txt,9,1500,"장관이나 광산안전관에게 신고할 수 있다. <개정 2013. 3. 23., 2016. 1. 6., 2025. 10. 1.> ② 광업권자나 조광권자는 광산근로자가 제1항에 따라 신고하였음을 이유로 해고, 정직, 전직, "
chunk_00263,06_광산안전법.txt,10,1499,"025. 10. 1.> ② 산업통상부장관은 제9조에 따른 광업시설의 성능검사 등의 업무를 대통령령으로 정하는 바에 따라 「한국광해광 업공단법」에 따른 한국광해광업공단에 위탁할 수 있다.<개정 2013. 3. 23.,"
chunk_00264,06_광산안전법.txt,11,1500,"여 제24조 또는 제25조의 위반행위를 하면 그 행위자를 벌하는 외에 그 법인 또는 개인에게도 해당 조문의 벌금 형을 과(科)한다. 다만, 법인 또는 개인이 그 위반행위를 방지하기 위하여 해당 업무에 관하여 상당한 "
chunk_00265,06_광산안전법.txt,12,637,"ㆍㆍ 시행한다. 1. 및 2. 생략 제2조 부터 제6조까지 생략 제7조(다른 법률의 개정) ①부터 <207>까지 생략 <208> 광산안전법 일부를 다음과 같이 개정한다. 제5조의2제2항 단서, 제9조의2제1항, 제1"
chunk_00266,07_광산안전법_시행령.txt,1,1445,===== PAGE 1 ===== 법제처                                                            1                                     
chunk_00267,07_광산안전법_시행령.txt,2,1500,"치ㆍ유지, 노천채굴장에서의 붕괴ㆍ추락 방지시설의 설치 ㆍ유지 등 안전조치 2. 용수(湧水) 방지를 위한 구갱(舊坑) 등에 대한 안전조치: 굴진(掘進) 및 채굴의 제한, 방수설비의 설치ㆍ유지, 선진 천공(先進穿孔: 탐"
chunk_00268,07_광산안전법_시행령.txt,3,1500,응급조치 마. 갱수(坑水) 또는 폐수에 의한 광해 발생을 방지하기 위한 갱수ㆍ폐수의 배출 금지와 갱수ㆍ폐수의 발생시설 및 처리시설의 안전한 관리 및 사고위험 시의 응급조치 ② 광업권자 또는 조광권자는 갑종탄광의 갱도
chunk_00269,07_광산안전법_시행령.txt,4,1483,"1. 5.> 1. 노천채굴장에서의 안전조치: 작업장 주변의 수시검사, 표토(表土)ㆍ부석(浮石: 떨어질 위험이 있는 돌을 말한다) 또는 전석(轉石: 굴러 내릴 위험이 있는 돌을 말한다)의 제거, 보호장구의 착용, 적절"
chunk_00270,07_광산안전법_시행령.txt,5,1500,"ㆍ발파 안전교육 다. 기계ㆍ전기 안전교육 라. 갱외, 광해 안전교육 ③ 제1항 각 호에 따른 전문기관에서 실시하는 안전교육의 이수 시간은 다음 각 호의 구분과 같다. 1. 광업권자 또는 조광권자, 광산안전관리직원: "
chunk_00271,07_광산안전법_시행령.txt,6,1499,11. 용량 50킬로리터 이상의 원유저장탱크 또는 내용적(內容積) 500세제곱미터 이상의 가스저장탱크 12. 육상과 해상에 설치하는 파이프라인 13. 가솔린플랜트 14. 스태빌라이저(stabilizer) 플랜트 15
chunk_00272,07_광산안전법_시행령.txt,7,1500,"에 대하여 다음 각 호의 어느 하나에 해당하는 검사를 받은 후 2년이 지날 때마다 검사(이하 “성능검사”라 한다)를 받아야 한다. 다만, 제10조제1항제15호의 시설을 갱외에서만 사용하는 경우로서 「건설기계관리법」 "
chunk_00273,07_광산안전법_시행령.txt,8,1494,국가법령정보센터 광산안전법 시행령 4. 전기ㆍ기계 설비에 관한 사항 가. 전기설비에 관한 사항 나. 운반에 관한 사항 다. 차량계광산기계 및 광산용자동차에 관한 사항 라. 통행로와 작업 장소에 관한 사항 마. 갱외시
chunk_00274,07_광산안전법_시행령.txt,9,1499,법제처                                                            7                                                       국
chunk_00275,07_광산안전법_시행령.txt,10,1499,기계ㆍ안전관리 관련 학과의 조교수 이상의 직에 있거나 있었던 사람 5. 「과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」 제2조에 따른 과학기술분야 정부출연 연구기관 또는 「특정연구기관 육성법」 
chunk_00276,07_광산안전법_시행령.txt,11,1435,"단에 위탁한다.<개정 2021. 8. 31., 2025. 10. 1.> ③ 산업통상부장관은 법 제22조의4제3항에 따라 다음 각 호의 업무를 광산 안전 및 개발 분야에 대한 전문성을 갖 춘 법인 또는 단체 중 산업통"
chunk_00277,08_광산안전법_시행규칙.txt,1,1500,===== PAGE 1 ===== 법제처                                                            1                                     
chunk_00278,08_광산안전법_시행규칙.txt,2,1500,"용 차량을 운전하는 사람은 「국가기술자격법」에 따른 광산보안기능사의 자격을 갖추었거나 「국가기술자격 법」에 따른 로더운전기능사, 「건설기계관리법」에 따른 건설기계조종사면허 등 광산용 차량에 관한 기능사 또는 면 허 "
chunk_00279,08_광산안전법_시행규칙.txt,3,1500,라 설립된 한국지질자원연구원 3. 그 밖에 산업통상부장관이 정하여 고시하는 전문기관 ③ 사무소장은 제1항에 따른 승인을 하는 경우 영 제4조제1항제9호에 따라 채굴구역ㆍ채굴방법ㆍ채굴기간ㆍ복구 계획 등 광해방지를 위한
chunk_00280,08_광산안전법_시행규칙.txt,4,1499,"자는 광업을 중단하거나 광산을 폐광하는 경우에는 다음 각 호의 조치를 하여야 한다. 다만, 「광업법」 제42조의2제2항에 따라 사무소장으로부터 채굴중단인 가를 받은 경우 그 기간 동안 제1호 및 제2호의 조치는 하지"
chunk_00281,08_광산안전법_시행규칙.txt,5,1498,또는 조광권자가 취하여야 할 안전조치에 관한 세부사항과 광산근로자가 위해 또는 광해를 방지하기 위하여 준수하여야 할 기술적인 사항은 안전기준에서 정한다. 제2절 안전교육 제10조(안전교육) ① 법 제7조제2항 및 영
chunk_00282,08_광산안전법_시행규칙.txt,6,1500,경공사를 하려는 경우 가. 광산용 차량 외의 광업시설 1) 계획서 및 계획도 2) 공사설계설명서 3) 설치하려는 갱구의 위치ㆍ규격ㆍ경사ㆍ설치목적 및 갱내 운반방법 등에 관한 설명서(지표에 설치되는 갱구의 경우만 해당
chunk_00283,08_광산안전법_시행규칙.txt,7,1500,"사람”이란 다음 각 호의 어느 하나에 해당하는 사람을 말한다. <개정 2024. 11. 22., 2025. 10. 1.> 1. 제18조제1항제4호마목에 따른 화약ㆍ발파안전계원 2. 한국광해광업공단이 하는 화약류취급에"
chunk_00284,08_광산안전법_시행규칙.txt,8,1500,제정 및 변경 5. 안전교육 6. 재해의 원인 조사와 그 대책 7. 안전계원의 지휘 및 감독 8. 그 밖에 안전에 관한 중요사항 ② 제18조에 따른 안전관리자 선임기준에 해당하지 아니하여 안전관리자를 선임하지 아니한
chunk_00285,08_광산안전법_시행규칙.txt,9,1489,국가법령정보센터 광산안전법 시행규칙 7. 안전감독자 또는 안전감독계원으로부터 통보받은 사항의 시정조치 내용 및 그 결과를 안전감독자 또는 안전감독 계원에게 통보할 것 제23조(안전계원의 준수사항) ① 갱내안전계원은 
chunk_00286,08_광산안전법_시행규칙.txt,10,1500,의 검사를 하는 경우에는 해당 기계ㆍ기구의 검사 일지에 이상 유무 등을 표시하고 기계ㆍ기구의 조작ㆍ보전ㆍ수리ㆍ운전중지 상황과 안전을 위한 조치내용 및 그 밖의 중요 사항을 안전일지에 적을 것 ④ 전기안전계원은 법 제
chunk_00287,08_광산안전법_시행규칙.txt,11,1500,"요 사항을 적을 것 ⑥ 광해안전계원은 법 제13조제4항에 따라 다음 각 호의 사항을 준수하여야 한다. 1. 폐석 및 광물찌꺼기의 유실방지시설의 이상 유무를 점검할 것 2. 갱구의 유출수, 선광장 및 광물찌꺼기 집적장"
chunk_00288,08_광산안전법_시행규칙.txt,12,1440,9                                                       국가법령정보센터 광산안전법 시행규칙 제28조(위험 발생의 보고) ① 광업권자 또는 조광권자는 영 제16조에 따라 작
